Series Id,Year,Period,Value
APU0000712311,1995,M10,1.041
APU0000712311,1995,M11,1.097
APU0000712311,1995,M12,1.507
APU0000712311,1996,M01,1.103
APU0000712311,1996,M02,1.084
APU0000712311,1996,M03,1.467
APU0000712311,1996,M04,1.867
APU0000712311,1996,M05,1.379
APU0000712311,1996,M06,1.127
APU0000712311,1996,M07,1.031
APU0000712311,1996,M08,1.006
APU0000712311,1996,M09,0.980
APU0000712311,1996,M10,1.084
APU0000712311,1996,M11,1.182
APU0000712311,1996,M12,1.210
APU0000712311,1997,M01,1.213
APU0000712311,1997,M02,1.314
APU0000712311,1997,M03,1.654
APU0000712311,1997,M04,1.348
APU0000712311,1997,M05,1.175
APU0000712311,1997,M06,1.300
APU0000712311,1997,M07,1.141
APU0000712311,1997,M08,1.130
APU0000712311,1997,M09,1.091
APU0000712311,1997,M10,1.162
APU0000712311,1997,M11,1.370
APU0000712311,1997,M12,1.617
APU0000712311,1998,M01,1.452
APU0000712311,1998,M02,1.356
APU0000712311,1998,M03,1.515
APU0000712311,1998,M04,1.398
APU0000712311,1998,M05,1.472
APU0000712311,1998,M06,1.393
APU0000712311,1998,M07,1.515
APU0000712311,1998,M08,1.312
APU0000712311,1998,M09,1.241
APU0000712311,1998,M10,1.573
APU0000712311,1998,M11,1.689
APU0000712311,1998,M12,1.798
APU0000712311,1999,M01,1.904
APU0000712311,1999,M02,1.476
APU0000712311,1999,M03,1.395
APU0000712311,1999,M04,1.298
APU0000712311,1999,M05,1.284
APU0000712311,1999,M06,1.304
APU0000712311,1999,M07,1.287
APU0000712311,1999,M08,1.232
APU0000712311,1999,M09,1.272
APU0000712311,1999,M10,1.279
APU0000712311,1999,M11,1.300
APU0000712311,1999,M12,1.405
APU0000712311,2000,M01,1.443
APU0000712311,2000,M02,1.286
APU0000712311,2000,M03,1.364
APU0000712311,2000,M04,1.487
APU0000712311,2000,M05,1.366
APU0000712311,2000,M06,1.318
APU0000712311,2000,M07,1.282
APU0000712311,2000,M08,1.262
APU0000712311,2000,M09,1.319
APU0000712311,2000,M10,1.387
APU0000712311,2000,M11,1.503
APU0000712311,2000,M12,1.567
APU0000712311,2001,M01,1.414
APU0000712311,2001,M02,1.313
APU0000712311,2001,M03,1.336
APU0000712311,2001,M04,1.433
APU0000712311,2001,M05,1.243
APU0000712311,2001,M06,1.356
APU0000712311,2001,M07,1.257
APU0000712311,2001,M08,1.185
APU0000712311,2001,M09,1.168
APU0000712311,2001,M10,1.267
APU0000712311,2001,M11,1.468
APU0000712311,2001,M12,1.404
APU0000712311,2002,M01,1.451
APU0000712311,2002,M02,1.298
APU0000712311,2002,M03,1.292
APU0000712311,2002,M04,1.319
APU0000712311,2002,M05,1.332
APU0000712311,2002,M06,1.299
APU0000712311,2002,M07,1.243
APU0000712311,2002,M08,1.181
APU0000712311,2002,M09,1.158
APU0000712311,2002,M10,1.236
APU0000712311,2002,M11,1.430
APU0000712311,2002,M12,1.655
APU0000712311,2003,M01,1.711
APU0000712311,2003,M02,1.565
APU0000712311,2003,M03,1.619
APU0000712311,2003,M04,1.555
APU0000712311,2003,M05,1.401
APU0000712311,2003,M06,1.398
APU0000712311,2003,M07,1.460
APU0000712311,2003,M08,1.513
APU0000712311,2003,M09,1.438
APU0000712311,2003,M10,1.436
APU0000712311,2003,M11,1.480
APU0000712311,2003,M12,1.533
APU0000712311,2004,M01,1.472
APU0000712311,2004,M02,1.510
APU0000712311,2004,M03,1.529
APU0000712311,2004,M04,1.519
APU0000712311,2004,M05,1.510
APU0000712311,2004,M06,1.331
APU0000712311,2004,M07,1.253
APU0000712311,2004,M08,1.312
APU0000712311,2004,M09,1.321
APU0000712311,2004,M10,1.715
APU0000712311,2004,M11,2.337
APU0000712311,2004,M12,2.467
APU0000712311,2005,M01,1.660
APU0000712311,2005,M02,1.428
APU0000712311,2005,M03,1.548
APU0000712311,2005,M04,1.710
APU0000712311,2005,M05,1.911
APU0000712311,2005,M06,1.655
APU0000712311,2005,M07,1.607
APU0000712311,2005,M08,1.416
APU0000712311,2005,M09,1.429
APU0000712311,2005,M10,1.547
APU0000712311,2005,M11,1.574
APU0000712311,2005,M12,1.848
APU0000712311,2006,M01,2.162
APU0000712311,2006,M02,1.910
APU0000712311,2006,M03,1.649
APU0000712311,2006,M04,1.573
APU0000712311,2006,M05,1.543
APU0000712311,2006,M06,1.457
APU0000712311,2006,M07,1.479
APU0000712311,2006,M08,1.488
APU0000712311,2006,M09,1.908
APU0000712311,2006,M10,2.188
APU0000712311,2006,M11,1.784
APU0000712311,2006,M12,1.639
APU0000712311,2007,M01,1.621
APU0000712311,2007,M02,1.644
APU0000712311,2007,M03,1.555
APU0000712311,2007,M04,1.630
APU0000712311,2007,M05,1.685
APU0000712311,2007,M06,1.510
APU0000712311,2007,M07,1.486
APU0000712311,2007,M08,1.485
APU0000712311,2007,M09,1.496
APU0000712311,2007,M10,1.649
APU0000712311,2007,M11,1.851
APU0000712311,2007,M12,2.147
APU0000712311,2008,M01,2.032
APU0000712311,2008,M02,1.735
APU0000712311,2008,M03,1.835
APU0000712311,2008,M04,1.773
APU0000712311,2008,M05,1.675
APU0000712311,2008,M06,1.814
APU0000712311,2008,M07,1.713
APU0000712311,2008,M08,1.694
APU0000712311,2008,M09,1.591
APU0000712311,2008,M10,1.611
APU0000712311,2008,M11,1.722
APU0000712311,2008,M12,1.734
APU0000712311,2009,M01,1.661
APU0000712311,2009,M02,1.556
APU0000712311,2009,M03,1.511
APU0000712311,2009,M04,1.591
APU0000712311,2009,M05,1.584
APU0000712311,2009,M06,1.604
APU0000712311,2009,M07,1.618
APU0000712311,2009,M08,1.528
APU0000712311,2009,M09,1.538
APU0000712311,2009,M10,1.595
APU0000712311,2009,M11,1.726
APU0000712311,2009,M12,1.961
APU0000712311,2010,M01,1.837
APU0000712311,2010,M02,1.765
APU0000712311,2010,M03,2.007
APU0000712311,2010,M04,2.132
APU0000712311,2010,M05,1.918
APU0000712311,2010,M06,1.586
APU0000712311,2010,M07,1.544
APU0000712311,2010,M08,1.405
APU0000712311,2010,M09,1.503
APU0000712311,2010,M10,1.502
APU0000712311,2010,M11,1.519
APU0000712311,2010,M12,1.591
APU0000712311,2011,M01,1.590
APU0000712311,2011,M02,1.832
APU0000712311,2011,M03,2.086
APU0000712311,2011,M04,2.270
APU0000712311,2011,M05,1.794
APU0000712311,2011,M06,1.559
APU0000712311,2011,M07,1.442
APU0000712311,2011,M08,1.420
APU0000712311,2011,M09,1.503
APU0000712311,2011,M10,1.465
APU0000712311,2011,M11,1.516
APU0000712311,2011,M12,1.531
APU0000712311,2012,M01,1.542
APU0000712311,2012,M02,1.433
APU0000712311,2012,M03,1.452
APU0000712311,2012,M04,1.388
APU0000712311,2012,M05,1.336
APU0000712311,2012,M06,1.492
APU0000712311,2012,M07,1.506
APU0000712311,2012,M08,1.440
APU0000712311,2012,M09,1.384
APU0000712311,2012,M10,1.443
APU0000712311,2012,M11,1.469
APU0000712311,2012,M12,1.594
APU0000712311,2013,M01,1.545
APU0000712311,2013,M02,1.497
APU0000712311,2013,M03,1.493
APU0000712311,2013,M04,1.460
APU0000712311,2013,M05,1.454
APU0000712311,2013,M06,1.470
APU0000712311,2013,M07,1.430
APU0000712311,2013,M08,1.509
APU0000712311,2013,M09,1.566
APU0000712311,2013,M11,1.700
APU0000712311,2013,M12,1.727
APU0000712311,2014,M01,1.702
APU0000712311,2014,M02,1.672
APU0000712311,2014,M03,1.632
APU0000712311,2014,M04,1.622
APU0000712311,2014,M05,1.629
